group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,48736808.0,ns,315
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,49828678.0,ns,322
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,50865477.0,ns,329
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,52424655.0,ns,336
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,53499689.0,ns,343
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,54219005.0,ns,350
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,55401094.0,ns,357
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,56954166.0,ns,364
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,60462936.0,ns,371
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,61965681.0,ns,378
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,62410114.0,ns,385
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,63935715.0,ns,392
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,65328532.0,ns,399
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,65930310.0,ns,406
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,66478172.0,ns,413
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,68245352.0,ns,420
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,68523197.0,ns,427
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,69642793.0,ns,434
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,71507506.0,ns,441
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,71460129.0,ns,448
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,72859471.0,ns,455
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,74141633.0,ns,462
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,75622434.0,ns,469
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,76368091.0,ns,476
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,77838475.0,ns,483
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,78546020.0,ns,490
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,79415268.0,ns,497
"impl GlweCiphertextDiscardingDecryptionEngine<GlweSecretKey32,GlweCiphertext32,PlaintextVector32> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,80762347.0,ns,504
