group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,54394430.0,ns,330
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,55450689.0,ns,336
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,56247269.0,ns,342
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,57201255.0,ns,348
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,58282168.0,ns,354
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,59175285.0,ns,360
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,60374401.0,ns,366
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,61386009.0,ns,372
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,62092007.0,ns,378
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,63185394.0,ns,384
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,64279752.0,ns,390
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,65342860.0,ns,396
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,66142141.0,ns,402
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,67032116.0,ns,408
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,68217833.0,ns,414
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,69069325.0,ns,420
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,70011737.0,ns,426
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,71049737.0,ns,432
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,72116762.0,ns,438
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,73038996.0,ns,444
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,74022177.0,ns,450
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,75012183.0,ns,456
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,75967569.0,ns,462
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,77203619.0,ns,468
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,77974746.0,ns,474
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,78993234.0,ns,480
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,79946531.0,ns,486
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,80888009.0,ns,492
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,81876675.0,ns,498
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,82960030.0,ns,504
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,84213086.0,ns,510
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,84955166.0,ns,516
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,86062572.0,ns,522
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,86853698.0,ns,528
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,87790522.0,ns,534
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,88741227.0,ns,540
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,89877021.0,ns,546
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,90743657.0,ns,552
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,91900660.0,ns,558
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,93189687.0,ns,564
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,95085777.0,ns,570
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,96956560.0,ns,576
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,96402870.0,ns,582
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,96659744.0,ns,588
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,98180140.0,ns,594
"impl GlweCiphertextDecryptionEngine<GlweSecretKey64,GlweCiphertext64,PlaintextVector64> for CoreEngine",,"(GlweDimension(1), PolynomialSize(256))",,,98727133.0,ns,600
